--------------------
BDMEP - INMET
--------------------
Estação           : RECIFE  CURADO  - PE (OMM: 82900)
Latitude  (graus) : -8.05
Longitude (graus) : -34.95
Altitude  (metros): 10.00
Estação Operante
Inicio de operação: 07/07/1961
Periodo solicitado dos dados: 01/01/2000 a 12/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Umidade Relativa Media;
82900;21/12/2004;1200;0;;23.2;;;
82900;22/12/2004;0000;;31.8;;10.3;67.25;
82900;22/12/2004;1200;0;;21.2;;;
82900;23/12/2004;0000;;30.9;;9.9;66.75;
82900;23/12/2004;1200;0;;24.7;;;
82900;24/12/2004;0000;;31.5;;9.2;68.5;
82900;24/12/2004;1200;0;;23.3;;;
82900;25/12/2004;0000;;30.1;;3.6;73.25;
82900;25/12/2004;1200;4;;23.5;;;
82900;26/12/2004;0000;;30.5;;10;65;
82900;26/12/2004;1200;0;;25.5;;;
82900;27/12/2004;0000;;30.7;;10.4;66.25;
82900;27/12/2004;1200;0;;19.6;;;
82900;28/12/2004;0000;;31.4;;6.1;70;
82900;28/12/2004;1200;0;;21.7;;;
82900;29/12/2004;0000;;31.5;;10.2;68.5;
82900;29/12/2004;1200;0;;22.8;;;
82900;30/12/2004;0000;;31.4;;10.4;68.75;
82900;30/12/2004;1200;0;;22.7;;;
82900;31/12/2004;0000;;30.9;;9.9;69.25;
82900;31/12/2004;1200;4.2;;21.7;;;
82900;01/01/2005;0000;;30.9;;10;66.75;
82900;01/01/2005;1200;0;;21.7;;;
82900;02/01/2005;0000;;31;;9.2;70.75;
82900;02/01/2005;1200;0;;22;;;
82900;03/01/2005;0000;;30.7;;10.9;68.75;
82900;03/01/2005;1200;0;;22.4;;;
82900;04/01/2005;0000;;29.5;;6.2;77;
82900;04/01/2005;1200;7.2;;22.7;;;
82900;05/01/2005;0000;;30.6;;10.6;68.75;
82900;05/01/2005;1200;2.2;;23.3;;;
82900;06/01/2005;0000;;30.5;;10.2;65;
82900;06/01/2005;1200;0;;20.7;;;
82900;07/01/2005;0000;;30.9;;6.7;80;
82900;07/01/2005;1200;0;;20.7;;;
82900;08/01/2005;0000;;31.6;;8.1;74.25;
82900;08/01/2005;1200;3.8;;22.2;;;
82900;09/01/2005;0000;;31.4;;9.5;70.75;
82900;09/01/2005;1200;0;;23.8;;;
82900;10/01/2005;0000;;31.1;;9.8;66;
82900;10/01/2005;1200;0;;24.7;;;
82900;11/01/2005;0000;;30.9;;4.7;71.5;
82900;11/01/2005;1200;0.6;;23.2;;;
82900;12/01/2005;0000;;31.6;;10.1;70.75;
82900;12/01/2005;1200;0;;22;;;
82900;13/01/2005;0000;;32.4;;9.6;70.5;
82900;13/01/2005;1200;0;;22.1;;;
82900;14/01/2005;0000;;30.4;;2.4;74.75;
82900;14/01/2005;1200;0;;24.7;;;
82900;15/01/2005;0000;;31.5;;8.8;74.25;
82900;15/01/2005;1200;0;;25.7;;;
82900;16/01/2005;0000;;31.9;;9.8;71.25;
82900;16/01/2005;1200;0;;22.7;;;
82900;17/01/2005;0000;;31.5;;5.8;68.5;
82900;17/01/2005;1200;0.2;;24;;;
82900;18/01/2005;0000;;31.4;;4.7;74.25;
82900;18/01/2005;1200;0.3;;25;;;
82900;19/01/2005;0000;;31.4;;6.3;69.25;
82900;19/01/2005;1200;0;;25.7;;;
82900;20/01/2005;0000;;29.9;;7.5;72;
82900;20/01/2005;1200;0;;21.6;;;
82900;21/01/2005;0000;;32;;9;73.25;
82900;21/01/2005;1200;0;;23.7;;;
82900;22/01/2005;0000;;31.9;;9.5;75.25;
82900;22/01/2005;1200;0;;26.2;;;
82900;23/01/2005;0000;;31.5;;7.6;69.25;
82900;23/01/2005;1200;0;;24;;;
82900;24/01/2005;0000;;32;;9.4;71.25;
82900;24/01/2005;1200;0;;23.9;;;
82900;25/01/2005;0000;;32.1;;6.2;72;
82900;25/01/2005;1200;0;;24.7;;;
82900;26/01/2005;0000;;34.7;;9.6;73.75;
82900;26/01/2005;1200;0;;24.6;;;
82900;27/01/2005;0000;;32.6;;10;69.25;
82900;27/01/2005;1200;0;;24.5;;;
82900;28/01/2005;0000;;31.6;;10.2;63.75;
82900;28/01/2005;1200;0;;22.6;;;
82900;29/01/2005;0000;;32;;10.3;66.25;
82900;29/01/2005;1200;0;;22.7;;;
82900;30/01/2005;0000;;32.1;;9.9;64.5;
82900;30/01/2005;1200;0;;21.8;;;
82900;31/01/2005;0000;;31.9;;10.3;66;
82900;31/01/2005;1200;0;;21.7;;;
82900;01/02/2005;0000;;31.4;;2.8;70.5;
82900;01/02/2005;1200;0.2;;23.2;;;
82900;02/02/2005;0000;;33.9;;7.5;76.5;
82900;02/02/2005;1200;0.8;;;;;
82900;03/02/2005;0000;;33.3;;7;74.25;
82900;03/02/2005;1200;0.7;;24.4;;;
82900;04/02/2005;0000;;30.8;;9.9;70.25;
82900;04/02/2005;1200;10.5;;24.2;;;
82900;05/02/2005;0000;;31.9;;9.9;72;
82900;05/02/2005;1200;0;;23.3;;;
82900;06/02/2005;0000;;31.6;;10.5;68;
82900;06/02/2005;1200;0;;23.2;;;
82900;07/02/2005;0000;;31.9;;8.9;71.75;
82900;07/02/2005;1200;0;;22.4;;;
82900;08/02/2005;0000;;31.5;;3.8;78;
82900;08/02/2005;1200;1.4;;22.8;;;
82900;09/02/2005;0000;;29.4;;2.7;86.5;
82900;09/02/2005;1200;22.2;;22.3;;;
82900;10/02/2005;0000;;30.9;;7.8;78.75;
82900;10/02/2005;1200;1;;22.9;;;
82900;11/02/2005;0000;;29.9;;2.4;80.5;
82900;11/02/2005;1200;7.5;;24.6;;;
82900;12/02/2005;0000;;31.4;;6.9;75.5;
82900;12/02/2005;1200;1.4;;;;;
82900;13/02/2005;0000;;31.5;;9.9;73.5;
82900;13/02/2005;1200;0;;22.9;;;
82900;14/02/2005;0000;;31.9;;5.5;74.5;
82900;14/02/2005;1200;0;;23.7;;;
82900;15/02/2005;0000;;31.9;;2.9;75.5;
82900;15/02/2005;1200;0.2;;23.9;;;
82900;16/02/2005;0000;;29.4;;2.2;89.5;
82900;16/02/2005;1200;3.6;;23.7;;;
82900;17/02/2005;0000;;30.9;;8.9;73.75;
82900;17/02/2005;1200;14.4;;24.7;;;
82900;18/02/2005;0000;;31.9;;10.6;72;
82900;18/02/2005;1200;0;;25.7;;;
82900;19/02/2005;0000;;31.8;;10.6;70.5;
82900;19/02/2005;1200;0.6;;25.1;;;
82900;20/02/2005;0000;;32;;10.7;67.5;
82900;20/02/2005;1200;0;;25.7;;;
82900;21/02/2005;0000;;31.9;;10.3;68.5;
82900;21/02/2005;1200;0;;22.3;;;
82900;22/02/2005;0000;;33.4;;10.3;76.25;
82900;22/02/2005;1200;0;;21.7;;;
82900;23/02/2005;0000;;31.9;;9.3;76.5;
82900;23/02/2005;1200;0;;25.7;;;
82900;24/02/2005;0000;;32.4;;9.6;72.75;
82900;24/02/2005;1200;1.3;;25.1;;;
82900;25/02/2005;0000;;33.4;;8.3;76.75;
82900;25/02/2005;1200;0.8;;25.2;;;
82900;26/02/2005;0000;;31.5;;9.9;73.25;
82900;26/02/2005;1200;13.8;;23.6;;;
82900;27/02/2005;0000;;31.4;;8.7;73.25;
82900;27/02/2005;1200;0;;24.7;;;
82900;28/02/2005;0000;;32;;6.9;73;
82900;28/02/2005;1200;0;;23.1;;;
82900;01/03/2005;0000;;32.8;;9.7;70;
82900;01/03/2005;1200;0;;23.3;;;
82900;02/03/2005;0000;;32.3;;9.9;71.5;
82900;02/03/2005;1200;0;;23.7;;;
82900;03/03/2005;0000;;32.4;;9.9;70.5;
82900;03/03/2005;1200;0;;25.8;;;
82900;04/03/2005;0000;;31.9;;10.6;65;
82900;04/03/2005;1200;0;;25.8;;;
82900;05/03/2005;0000;;32;;6.7;71;
82900;05/03/2005;1200;0;;24.7;;;
82900;06/03/2005;0000;;31.6;;9.3;69.25;
82900;06/03/2005;1200;0;;23.1;;;
82900;07/03/2005;0000;;31.9;;9.8;68.25;
82900;07/03/2005;1200;0;;23.2;;;
82900;08/03/2005;0000;;31.9;;6.8;65.75;
82900;08/03/2005;1200;0;;22.2;;;
82900;09/03/2005;0000;;32.5;;10.3;65.5;
82900;09/03/2005;1200;0;;20.1;;;
82900;10/03/2005;0000;;32.5;;8.8;71.75;
82900;10/03/2005;1200;0;;23.2;;;
82900;11/03/2005;0000;;32.4;;9.4;;
82900;11/03/2005;1200;0;;24;;;
82900;12/03/2005;0000;;32;;9;68.75;
82900;12/03/2005;1200;0.6;;24.7;;;
82900;13/03/2005;0000;;32;;5.4;75.75;
82900;13/03/2005;1200;0;;22.7;;;
82900;14/03/2005;0000;;32.1;;8.7;69.75;
82900;14/03/2005;1200;0.2;;24.7;;;
82900;15/03/2005;0000;;32.5;;7.8;68.75;
82900;15/03/2005;1200;0;;25.1;;;
82900;16/03/2005;0000;;31.9;;10.4;69.75;
82900;16/03/2005;1200;0.6;;24.3;;;
82900;17/03/2005;0000;;32.4;;10.5;73.5;
82900;17/03/2005;1200;0;;23.7;;;
82900;18/03/2005;0000;;32.4;;9.7;72.75;
82900;18/03/2005;1200;1.3;;23.8;;;
82900;19/03/2005;0000;;33.5;;6.6;72;
82900;19/03/2005;1200;0;;24.7;;;
82900;20/03/2005;0000;;31.5;;7.2;74.75;
82900;20/03/2005;1200;9.2;;23.7;;;
82900;21/03/2005;0000;;31.5;;7.5;71;
82900;21/03/2005;1200;3;;22.4;;;
82900;22/03/2005;0000;;29.4;;8.8;72;
82900;22/03/2005;1200;15.8;;27.5;;;
82900;23/03/2005;0000;;31.9;;9.9;71.25;
82900;23/03/2005;1200;0;;;;;
82900;24/03/2005;0000;;31.9;;8.4;71.75;
82900;24/03/2005;1200;2.8;;23.3;;;
82900;25/03/2005;0000;;31.9;;7.6;73;
82900;25/03/2005;1200;0;;24.2;;;
82900;26/03/2005;0000;;32.5;;5.9;74.25;
82900;26/03/2005;1200;1;;23.7;;;
82900;27/03/2005;0000;;30.3;;1.9;82;
82900;27/03/2005;1200;9;;23;;;
82900;28/03/2005;0000;;30.9;;0;85.25;
82900;28/03/2005;1200;0;;24.7;;;
82900;29/03/2005;0000;;31.4;;2.9;79.75;
82900;29/03/2005;1200;5;;24;;;
82900;30/03/2005;0000;;30.7;;2.2;83.25;
82900;30/03/2005;1200;13.2;;23.2;;;
82900;31/03/2005;0000;;30.9;;7.7;80;
82900;31/03/2005;1200;14.2;;23.7;;;
82900;01/04/2005;0000;;31.6;;10.3;75.5;
82900;01/04/2005;1200;0.2;;23.6;;;
82900;02/04/2005;0000;;30.3;;4.8;93.75;
82900;02/04/2005;1200;16;;22.7;;;
82900;03/04/2005;0000;;30.5;;6.5;88.25;
82900;03/04/2005;1200;15.7;;23.5;;;
82900;04/04/2005;0000;;30.5;;9.5;71.75;
82900;04/04/2005;1200;0;;24.3;;;
82900;05/04/2005;0000;;31.1;;10.1;74.75;
82900;05/04/2005;1200;0;;21.8;;;
82900;06/04/2005;0000;;31.5;;9.2;72.5;
82900;06/04/2005;1200;0.4;;25.7;;;
82900;07/04/2005;0000;;30.4;;8.1;79.25;
82900;07/04/2005;1200;0;;25.2;;;
82900;08/04/2005;0000;;30.2;;9;76.75;
82900;08/04/2005;1200;3.3;;24.7;;;
82900;09/04/2005;0000;;29.4;;0.3;85;
82900;09/04/2005;1200;0.2;;23.7;;;
82900;10/04/2005;0000;;30.3;;8.7;76.5;
82900;10/04/2005;1200;15.6;;23.2;;;
82900;11/04/2005;0000;;30.5;;8.1;80.25;
82900;11/04/2005;1200;0.8;;21;;;
82900;12/04/2005;0000;;31;;9.7;73.75;
82900;12/04/2005;1200;0;;20.7;;;
82900;13/04/2005;0000;;30.9;;9.3;74.5;
82900;13/04/2005;1200;0.4;;23.2;;;
82900;14/04/2005;0000;;31.1;;5.7;75.75;
82900;14/04/2005;1200;2;;23.7;;;
82900;15/04/2005;0000;;30.4;;9.4;78.75;
82900;15/04/2005;1200;31.7;;23.7;;;
82900;16/04/2005;0000;;30.1;;1.6;80.5;
82900;16/04/2005;1200;11.4;;23.6;;;
82900;17/04/2005;0000;;30.4;;9.3;75.75;
82900;17/04/2005;1200;7;;22.7;;;
82900;18/04/2005;0000;;30.4;;8.1;79.25;
82900;18/04/2005;1200;0;;22.2;;;
82900;19/04/2005;0000;;29.7;;8;75.5;
82900;19/04/2005;1200;5.6;;24.2;;;
82900;20/04/2005;0000;;29.9;;7.8;76.75;
82900;20/04/2005;1200;0.2;;23.2;;;
82900;21/04/2005;0000;;30.5;;9.9;77.5;
82900;21/04/2005;1200;1.2;;24.7;;;
82900;22/04/2005;0000;;30.5;;7.3;74.25;
82900;22/04/2005;1200;0.2;;23.2;;;
82900;23/04/2005;0000;;30.6;;8.1;76.5;
82900;23/04/2005;1200;0;;21.4;;;
82900;24/04/2005;0000;;30.6;;8.4;79.5;
82900;24/04/2005;1200;6;;22.2;;;
82900;25/04/2005;0000;;30.6;;9.8;80.75;
82900;25/04/2005;1200;0;;23.5;;;
82900;26/04/2005;0000;;31.4;;9.5;74.5;
82900;26/04/2005;1200;0;;22.1;;;
82900;27/04/2005;0000;;32;;9.4;72.25;
82900;27/04/2005;1200;0;;22.1;;;
82900;28/04/2005;0000;;30.9;;6.4;86.25;
82900;28/04/2005;1200;23.4;;22.4;;;
82900;29/04/2005;0000;;30.9;;8.1;82.75;
82900;29/04/2005;1200;25.8;;22.7;;;
82900;30/04/2005;0000;;30.4;;8.7;80.25;
82900;30/04/2005;1200;1;;23.9;;;
82900;01/05/2005;0000;;30.9;;10;82.25;
82900;01/05/2005;1200;0;;22.2;;;
82900;02/05/2005;0000;;31.4;;9.1;79.25;
82900;02/05/2005;1200;0;;21.8;;;
82900;03/05/2005;0000;;30.7;;8.7;76.5;
82900;03/05/2005;1200;0;;22.7;;;
82900;04/05/2005;0000;;29.7;;2.6;83;
82900;04/05/2005;1200;0.8;;23.7;;;
82900;05/05/2005;0000;;28.1;;2;83.75;
82900;05/05/2005;1200;0;;21.7;;;
82900;06/05/2005;0000;;30.1;;8.1;83.25;
82900;06/05/2005;1200;4;;22;;;
82900;07/05/2005;0000;;29.5;;6.7;89;
82900;07/05/2005;1200;2.8;;23.2;;;
82900;08/05/2005;0000;;29.9;;5.8;81.5;
82900;08/05/2005;1200;20.8;;22.1;;;
82900;09/05/2005;0000;;30.4;;7.6;87.25;
82900;09/05/2005;1200;0;;21.4;;;
82900;10/05/2005;0000;;30.6;;8.1;86.5;
82900;10/05/2005;1200;10.4;;22.2;;;
82900;11/05/2005;0000;;29.9;;2.8;90.5;
82900;11/05/2005;1200;15;;22.7;;;
82900;12/05/2005;0000;;27.2;;0.2;92.5;
82900;12/05/2005;1200;48.8;;21.7;;;
82900;13/05/2005;0000;;29.9;;6.9;90.25;
82900;13/05/2005;1200;5.1;;22.7;;;
82900;14/05/2005;0000;;28.7;;1.7;83;
82900;14/05/2005;1200;17.7;;22.7;;;
82900;15/05/2005;0000;;28.9;;3.9;91.25;
82900;15/05/2005;1200;1.7;;24.7;;;
82900;16/05/2005;0000;;28.3;;1.5;94.25;
82900;16/05/2005;1200;35.3;;22.7;;;
82900;17/05/2005;0000;;29;;3.7;90;
82900;17/05/2005;1200;64.6;;22.7;;;
82900;18/05/2005;0000;;29.4;;7.5;81.75;
82900;18/05/2005;1200;14.1;;21.8;;;
82900;19/05/2005;0000;;29.9;;5.1;84.5;
82900;19/05/2005;1200;25.7;;21.8;;;
82900;20/05/2005;0000;;29.6;;5.3;86.5;
82900;20/05/2005;1200;9;;22.5;;;
82900;21/05/2005;0000;;29.6;;4.5;86.5;
82900;21/05/2005;1200;0;;22.7;;;
82900;22/05/2005;0000;;30.4;;6.4;84.25;
82900;22/05/2005;1200;1.7;;22.1;;;
82900;23/05/2005;0000;;28.4;;0.7;92;
82900;23/05/2005;1200;130;;21.7;;;
82900;24/05/2005;0000;;29.6;;5.2;86.5;
82900;24/05/2005;1200;0.5;;22.2;;;
82900;25/05/2005;0000;;28.4;;1.8;88.75;
82900;25/05/2005;1200;0.3;;21.6;;;
82900;26/05/2005;0000;;30.6;;8.9;86.5;
82900;26/05/2005;1200;2.1;;22.3;;;
82900;27/05/2005;0000;;29.7;;8.1;85.5;
82900;27/05/2005;1200;8.6;;22.7;;;
82900;28/05/2005;0000;;29.4;;8.4;78.75;
82900;28/05/2005;1200;10.5;;23.3;;;
82900;29/05/2005;0000;;28.5;;1.3;89.75;
82900;29/05/2005;1200;3.9;;21.7;;;
82900;30/05/2005;0000;;28.4;;3.2;83;
82900;30/05/2005;1200;69.2;;22.7;;;
82900;31/05/2005;0000;;29.4;;6;90.75;
82900;31/05/2005;1200;4.5;;20.6;;;
82900;01/06/2005;0000;;28.9;;4.2;90;
82900;01/06/2005;1200;96.6;;21.7;;;
82900;02/06/2005;0000;;26.9;;0;96.25;
82900;02/06/2005;1200;76.4;;22.5;;;
82900;03/06/2005;0000;;28.9;;3.3;78.25;
82900;03/06/2005;1200;56.6;;21.7;;;
82900;04/06/2005;0000;;29.1;;4.4;90.5;
82900;04/06/2005;1200;2.4;;21.6;;;
82900;05/06/2005;0000;;28.1;;0.8;78.75;
82900;05/06/2005;1200;11.6;;22.7;;;
82900;06/06/2005;0000;;28.4;;1;87;
82900;06/06/2005;1200;4.4;;21.2;;;
82900;07/06/2005;0000;;28.2;;0.8;88.5;
82900;07/06/2005;1200;7.8;;22;;;
82900;08/06/2005;0000;;28.6;;3.9;91;
82900;08/06/2005;1200;68.6;;22.2;;;
82900;09/06/2005;0000;;28.9;;8.6;85.5;
82900;09/06/2005;1200;8.3;;22.2;;;
82900;10/06/2005;0000;;28.9;;1.2;87;
82900;10/06/2005;1200;0.2;;21.7;;;
82900;11/06/2005;0000;;28.4;;1.4;81;
82900;11/06/2005;1200;13;;21.7;;;
82900;12/06/2005;0000;;28.7;;0.3;82.5;
82900;12/06/2005;1200;7.1;;23.1;;;
82900;13/06/2005;0000;;27.9;;0.4;90.25;
82900;13/06/2005;1200;41.2;;23;;;
82900;14/06/2005;0000;;25.8;;0;96;
82900;14/06/2005;1200;26.4;;22.7;;;
82900;15/06/2005;0000;;28.7;;7.5;85.25;
82900;15/06/2005;1200;60.3;;22.4;;;
82900;16/06/2005;0000;;29.1;;9.9;85.5;
82900;16/06/2005;1200;0.8;;21.7;;;
82900;17/06/2005;0000;;28.4;;2.8;92.25;
82900;17/06/2005;1200;8.8;;22.7;;;
82900;18/06/2005;0000;;28.3;;0;95.25;
82900;18/06/2005;1200;55.9;;22;;;
82900;19/06/2005;0000;;29.6;;5.8;90.5;
82900;19/06/2005;1200;35;;20.7;;;
82900;20/06/2005;0000;;29.3;;9.2;86.75;
82900;20/06/2005;1200;4.7;;23.2;;;
82900;21/06/2005;0000;;29.4;;7.7;87.5;
82900;21/06/2005;1200;15;;21.5;;;
82900;22/06/2005;0000;;29;;8.3;82.25;
82900;22/06/2005;1200;0.2;;21.7;;;
82900;23/06/2005;0000;;26;;0;88.5;
82900;23/06/2005;1200;7.6;;21.6;;;
82900;24/06/2005;0000;;27.9;;0.9;92.75;
82900;24/06/2005;1200;11.2;;21.7;;;
82900;25/06/2005;0000;;29.4;;7.3;85.75;
82900;25/06/2005;1200;49.2;;21.2;;;
82900;26/06/2005;0000;;28.3;;7.5;87;
82900;26/06/2005;1200;1;;21.1;;;
82900;27/06/2005;0000;;27.5;;1.1;91;
82900;27/06/2005;1200;4.4;;20.7;;;
82900;28/06/2005;0000;;27.9;;4.8;88.5;
82900;28/06/2005;1200;17.2;;21.7;;;
82900;29/06/2005;0000;;28.3;;7.4;79;
82900;29/06/2005;1200;13.8;;22.1;;;
82900;30/06/2005;0000;;28.2;;6.5;84.25;
82900;30/06/2005;1200;3.3;;21.7;;;
82900;01/07/2005;0000;;25;;0;93.5;
82900;01/07/2005;1200;36.3;;21.2;;;
82900;02/07/2005;0000;;27.2;;2;85.75;
82900;02/07/2005;1200;1;;21;;;
82900;03/07/2005;0000;;28;;5.2;81;
82900;03/07/2005;1200;10;;22.7;;;
82900;04/07/2005;0000;;30.4;;9.3;80.25;
82900;04/07/2005;1200;9.6;;21.7;;;
82900;05/07/2005;0000;;28.9;;8.9;83.75;
82900;05/07/2005;1200;0;;19.9;;;
82900;06/07/2005;0000;;28.9;;8.6;81.5;
82900;06/07/2005;1200;0;;20.1;;;
82900;07/07/2005;0000;;27.1;;6;86.5;
82900;07/07/2005;1200;20;;23.2;;;
82900;08/07/2005;0000;;27.9;;9.4;81.5;
82900;08/07/2005;1200;9.2;;21.3;;;
82900;09/07/2005;0000;;28.4;;6;92.25;
82900;09/07/2005;1200;2.9;;20.9;;;
82900;10/07/2005;0000;;28.7;;9;83;
82900;10/07/2005;1200;10.7;;;;;
82900;11/07/2005;0000;;29.4;;7.3;77.75;
82900;11/07/2005;1200;3;;22.2;;;
82900;12/07/2005;0000;;27.6;;8.8;79.5;
82900;12/07/2005;1200;2.2;;19.6;;;
82900;13/07/2005;0000;;28.4;;5.4;92.25;
82900;13/07/2005;1200;4;;19.3;;;
82900;14/07/2005;0000;;28.9;;7.8;82.25;
82900;14/07/2005;1200;0.2;;19;;;
82900;15/07/2005;0000;;27.9;;10.2;64.25;
82900;15/07/2005;1200;0.7;;22.2;;;
82900;16/07/2005;0000;;28.9;;9;75.75;
82900;16/07/2005;1200;0;;17;;;
82900;17/07/2005;0000;;28.9;;5.3;82.75;
82900;17/07/2005;1200;1.6;;17.8;;;
82900;18/07/2005;0000;;25.9;;0.6;96.25;
82900;18/07/2005;1200;1.6;;20.7;;;
82900;19/07/2005;0000;;29.4;;8.6;83.25;
82900;19/07/2005;1200;30.8;;20;;;
82900;20/07/2005;0000;;28.4;;7.8;78.5;
82900;20/07/2005;1200;15.2;;21.7;;;
82900;21/07/2005;0000;;29;;10.3;75.5;
82900;21/07/2005;1200;0.5;;22.9;;;
82900;22/07/2005;0000;;27.4;;1;80.5;
82900;22/07/2005;1200;1.4;;20.7;;;
82900;23/07/2005;0000;;28.9;;9.8;79.5;
82900;23/07/2005;1200;0.6;;19.1;;;
82900;24/07/2005;0000;;27.9;;9.9;73.5;
82900;24/07/2005;1200;0.2;;19;;;
82900;25/07/2005;0000;;28.4;;7.8;73.25;
82900;25/07/2005;1200;0;;22;;;
82900;26/07/2005;0000;;28.1;;5.5;78;
82900;26/07/2005;1200;0.8;;21;;;
82900;27/07/2005;0000;;29.5;;9.4;81.5;
82900;27/07/2005;1200;1.2;;20;;;
82900;28/07/2005;0000;;26.9;;3.9;91.25;
82900;28/07/2005;1200;1;;20;;;
82900;29/07/2005;0000;;28.1;;10;81.5;
82900;29/07/2005;1200;4;;20.2;;;
82900;30/07/2005;0000;;26.7;;2.3;77.75;
82900;30/07/2005;1200;12.6;;20.7;;;
82900;31/07/2005;0000;;27.4;;7.7;79.25;
82900;31/07/2005;1200;1.4;;20;;;
82900;01/08/2005;0000;;26.7;;5;88.75;
82900;01/08/2005;1200;0;;19.8;;;
82900;02/08/2005;0000;;26.9;;3.1;87.25;
82900;02/08/2005;1200;18.8;;19.8;;;
82900;03/08/2005;0000;;27.9;;2.1;86;
82900;03/08/2005;1200;7;;20.7;;;
82900;04/08/2005;0000;;27.6;;5.4;84;
82900;04/08/2005;1200;10.7;;21.7;;;
82900;05/08/2005;0000;;26.9;;1.1;89.75;
82900;05/08/2005;1200;7;;21.7;;;
82900;06/08/2005;0000;;28.4;;9.4;79;
82900;06/08/2005;1200;8.6;;21;;;
82900;07/08/2005;0000;;26.3;;2;73.5;
82900;07/08/2005;1200;1.8;;18.8;;;
82900;08/08/2005;0000;;28.2;;5.7;80.5;
82900;08/08/2005;1200;2.3;;20.3;;;
82900;09/08/2005;0000;;28.6;;8.3;82.75;
82900;09/08/2005;1200;0.6;;21.1;;;
82900;10/08/2005;0000;;27.9;;6.2;84.25;
82900;10/08/2005;1200;0.6;;20.2;;;
82900;11/08/2005;0000;;28.5;;9.1;79.25;
82900;11/08/2005;1200;0;;20.2;;;
82900;12/08/2005;0000;;27.3;;3.4;82.75;
82900;12/08/2005;1200;14;;21.7;;;
82900;13/08/2005;0000;;27.9;;10;78.5;
82900;13/08/2005;1200;1.3;;19.3;;;
82900;14/08/2005;0000;;28.6;;10.1;83;
82900;14/08/2005;1200;0;;20;;;
82900;15/08/2005;0000;;27.4;;1.5;93.25;
82900;15/08/2005;1200;23;;21.7;;;
82900;16/08/2005;0000;;27.3;;6.2;76.75;
82900;16/08/2005;1200;27.8;;22.7;;;
82900;17/08/2005;0000;;27.5;;6;84.5;
82900;17/08/2005;1200;7.2;;20.3;;;
82900;18/08/2005;0000;;26.7;;4.2;87.25;
82900;18/08/2005;1200;4;;21.4;;;
82900;19/08/2005;0000;;29.9;;9.6;80.25;
82900;19/08/2005;1200;9.8;;21.6;;;
82900;20/08/2005;0000;;26.9;;5.3;85.25;
82900;20/08/2005;1200;17.3;;20;;;
82900;21/08/2005;0000;;27.2;;4.7;89;
82900;21/08/2005;1200;8.4;;20.7;;;
82900;22/08/2005;0000;;27.9;;9.2;81.5;
82900;22/08/2005;1200;10.9;;22.2;;;
82900;23/08/2005;0000;;26.9;;1.3;94.75;
82900;23/08/2005;1200;27.1;;20.7;;;
82900;24/08/2005;0000;;25.5;;0;95.5;
82900;24/08/2005;1200;21.6;;20.6;;;
82900;25/08/2005;0000;;27.4;;4.6;91.25;
82900;25/08/2005;1200;52.1;;21.7;;;
82900;26/08/2005;0000;;27.5;;8;80.5;
82900;26/08/2005;1200;2.4;;21.7;;;
82900;27/08/2005;0000;;28.9;;9.3;78.5;
82900;27/08/2005;1200;0.3;;19.2;;;
82900;28/08/2005;0000;;27.9;;6.2;84.5;
82900;28/08/2005;1200;2.3;;22.4;;;
82900;29/08/2005;0000;;27.9;;7.2;75.75;
82900;29/08/2005;1200;1.9;;22.7;;;
82900;30/08/2005;0000;;28.5;;8.4;75.5;
82900;30/08/2005;1200;2;;20.5;;;
82900;31/08/2005;0000;;28.3;;8.5;73;
82900;31/08/2005;1200;0;;21.7;;;
82900;01/09/2005;0000;;28.4;;8;78.5;
82900;01/09/2005;1200;0.2;;22.2;;;
82900;02/09/2005;0000;;28;;3;81.75;
82900;02/09/2005;1200;0.2;;21;;;
82900;03/09/2005;0000;;28.2;;9.6;80;
82900;03/09/2005;1200;13.2;;22;;;
82900;04/09/2005;0000;;28.9;;9.1;76.5;
82900;04/09/2005;1200;1;;20.8;;;
82900;05/09/2005;0000;;28.3;;7.7;83;
82900;05/09/2005;1200;11.4;;21.3;;;
82900;06/09/2005;0000;;28.3;;7.6;83.25;
82900;06/09/2005;1200;4.4;;21.2;;;
82900;07/09/2005;0000;;28.7;;4.6;75.75;
82900;07/09/2005;1200;0;;20.7;;;
82900;08/09/2005;0000;;28.9;;9.2;76.5;
82900;08/09/2005;1200;0;;22.7;;;
82900;09/09/2005;0000;;28.9;;9.9;69.25;
82900;09/09/2005;1200;0.2;;23.3;;;
82900;10/09/2005;0000;;28.4;;10;74;
82900;10/09/2005;1200;0;;22;;;
82900;11/09/2005;0000;;29.4;;6.7;71.5;
82900;11/09/2005;1200;7.8;;22.3;;;
82900;12/09/2005;0000;;28.9;;8.5;70.5;
82900;12/09/2005;1200;0.4;;21.7;;;
82900;13/09/2005;0000;;28.1;;3.3;79;
82900;13/09/2005;1200;0.4;;22.7;;;
82900;14/09/2005;0000;;28.4;;9.4;78.5;
82900;14/09/2005;1200;0.5;;22.1;;;
82900;15/09/2005;0000;;28.5;;4.6;72.5;
82900;15/09/2005;1200;3.8;;21.9;;;
